Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/photon-code/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/service-management/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/service-management/,grammar,......,[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘“’ seems to be missing. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/service-management/,grammar,......,[NO_SPACE_CLOSING_QUOTE] There should be a space after a closing quote.. Suggestions: ” unit
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/service-management/,grammar,......,"[EN_UNPAIRED_QUOTES] Unpaired symbol: ‘""’ seems to be missing. Suggestions: No suggestions"
https://127.0.0.1/docs-v5/user-guide/setting-up-network-pxe-boot/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/user-guide/setting-up-network-pxe-boot/,grammar,......,"[DASH_RULE] If you want to indicate numerical ranges or time ranges, consider using an en dash.. Suggestions: –"
https://127.0.0.1/docs-v5/user-guide/setting-up-network-pxe-boot/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/user-guide/setting-up-network-pxe-boot/,grammar,......,[APOSTROPHE_VS_QUOTE] The double quotation mark seems incorrect here.. Suggestions: i's
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/system-information/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-workstation/prerequisites-for-running-photon-os-on-workstation/,unaligned_images,"3 unaligned images: ../images/ws_version.png, ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/systemd-and-tdnf/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/prerequisites-for-running-photon-os-on-aws-ec2/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-azure/prerequisites-for-running-photon-os-on-azure/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-fusion/prerequisites-for-running-photon-os-on-fusion/,unaligned_images,"3 unaligned images: ../images/fs-version.png, ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/standard-syntax-for-tndf/tdnf-commands/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/standard-syntax-for-tndf/tdnf-commands/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/standard-syntax-for-tndf/tdnf-commands/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/viewing-services/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/viewing-services/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/viewing-services/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Socket,  socket"
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/viewing-services/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Target,  target"
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/viewing-services/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/adding-a-disk-and-partitioning-it/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/adding-a-disk-and-partitioning-it/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/adding-a-disk-and-partitioning-it/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/adding-a-disk-and-partitioning-it/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , barrier"
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/adding-a-disk-and-partitioning-it/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , noacl"
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-gce/prerequisites-for-running-photon-os-on-gce/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/boot-process-overview/,grammar,...er the kernel s......,[EN_COMPOUNDS_BOOT_LOADER] This word is normally spelled as one.. Suggestions: bootloader
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/boot-process-overview/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-raspberry-pi/prerequisites-for-running-photon-os-on-raspberry-pi/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/prerequisites-for-running-photon-os-on-vsphere/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/building-images/build-prerequisites/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/build-other-images/building-ova-image/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/installation-guide/building-images/build-other-images/building-ova-image/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/building-images/build-other-images/building-ova-image/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/installation-guide/building-images/build-other-images/building-ova-image/,grammar,......,[SPACE_BEFORE_PARENTHESIS] It appears that a white space is missing.. Suggestions:  (
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/running-kubernetes-on-photon-os/system-information/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/service-management/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/setting-up-network-pxe-boot/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-files-and-repositories/,grammar,......,"[NON_STANDARD_WORD] The word ‘repos.d’ is not standard English. Did you mean “repos’d” (curly apostrophe) or “repos'd” (straight apostrophe)?. Suggestions: repos’d, repos'd"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-files-and-repositories/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Repo,  repo"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-files-and-repositories/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: the
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-files-and-repositories/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/configuration-files-and-repositories/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/kubernetes-kubeadm-cluster-on-photon/configure-a-worker-node/,grammar,......,[UNLIKELY_OPENING_PUNCTUATION] Loose punctuation mark.. Suggestions: 
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/kubernetes-kubeadm-cluster-on-photon/configure-a-worker-node/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/kubernetes-kubeadm-cluster-on-photon/configure-a-worker-node/,grammar,......,"[NUMBERS_IN_WORDS] Possible typo detected.. Suggestions: save, insane, pave"
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/kubernetes-kubeadm-cluster-on-photon/configure-a-worker-node/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/user-guide/kubernetes-on-photon-os/kubernetes-kubeadm-cluster-on-photon/configure-a-worker-node/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-network-config-manager-cli/configure-sr-iov-using-network-configuration-manager/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-network-config-manager-cli/configure-sr-iov-using-network-configuration-manager/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-network-config-manager-cli/configure-sr-iov-using-network-configuration-manager/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-network-config-manager-cli/configure-sr-iov-using-network-configuration-manager/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: netdevsim
https://127.0.0.1/docs-v5/command-line-reference/command-line-interfaces/photon-network-config-manager-cli/configure-sr-iov-using-network-configuration-manager/,grammar,......,[CONSECUTIVE_SPACES] It seems like there are too many consecutive spaces here.. Suggestions:  
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/systemd-and-tdnf/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/configuring-a/b-partition-system/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/configuring-a/b-partition-system/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/configuring-a/b-partition-system/,grammar,......,[EN_COMPOUNDS_AUTO_POPULATE] This word is normally spelled as one.. Suggestions: autopopulate
https://127.0.0.1/docs-v5/user-guide/a_b_partition_overview/configuring-a/b-partition-system/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/viewing-services/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-packages-with-tdnf/standard-syntax-for-tndf/tdnf-commands/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
