Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/photon/docs-v4/overview/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/overview/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v4/installation-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/installation-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/administration-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v4/user-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/user-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v4/administration-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v4/command-line-reference/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/command-line-reference/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/troubleshooting-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v4/security-advisories/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v5/security-advisories/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v4/troubleshooting-guide/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/blog/2021/02/24/photon-os-4.0-now-available/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/blog/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/blog/2020/11/06/photon-os-4.0-beta/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v3/administration-guide/managing-network-configuration/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/blog/2020/10/20/new-photon-package-repo/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/docs-v3/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/search/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
https://127.0.0.1/photon/,orphan_page,HTTP 404 - Page not accessible,Remove from sitemap or fix page availability
